"target_id"	"pval"	"qval"
"TCAF2C"	0.00232973409703282	0.0131582048142254
"GJA9"	0.00233155460626057	0.0131625114363253
"RPL37A"	0.00233216422699872	0.0131625114363253
"CTNND1"	0.00233367210701199	0.0131663144679383
"CRIP1"	0.00233587759786535	0.0131740492175429
"FAM241A"	0.00233958056935424	0.0131808061626788
"MINDY1"	0.0023394036044833	0.0131808061626788
"NAA25"	0.00233838132010692	0.0131808061626788
"USP53"	0.00234156812056995	0.0131872973069273
"NTM"	0.00235224722768765	0.0132349636889403
"SYNGR1"	0.00235254707406351	0.0132349636889403
"TRIB1"	0.00235144544472098	0.0132349636889403
"EPB41L1"	0.00235532919053633	0.0132458947637359
"RNF144A"	0.00235876293605687	0.0132604813777043
"DLL1"	0.00236509465424351	0.0132771636599887
"HEXD"	0.00236363957465227	0.0132771636599887
"RNF113A"	0.00236453592150186	0.0132771636599887
"SLC9A6"	0.00236339884910246	0.0132771636599887
"PLIN5"	0.00236819109233798	0.0132816574949905
"REV1"	0.00236841922262753	0.0132816574949905
"S1PR4"	0.00236782852964781	0.0132816574949905
"DCTN6"	0.00237219085349128	0.0132932535965173
"FLOT1"	0.00237301334315126	0.0132932535965173
"TUB"	0.00237197438417013	0.0132932535965173
"EZR"	0.0023744844754687	0.0132967761368389
"C12orf60"	0.00237651021656555	0.013303400808051
"ADARB1"	0.00238724460572848	0.0133398383525769
"ELOVL4"	0.00238671525992574	0.0133398383525769
"EMC4"	0.00238616260422886	0.0133398383525769
"GADD45A"	0.00238505747224585	0.0133398383525769
"MAPK8IP1"	0.00238648409077816	0.0133398383525769
"PEX6"	0.00238955899848647	0.0133480461253034
"TFAP2A"	0.00239061948131024	0.0133492462440621
"CORO1A"	0.00239225218898814	0.0133536396942598
"SETD1B"	0.00239702681954449	0.013371857519613
"ZMAT1"	0.00239720998229475	0.013371857519613
"SETD2"	0.00240196105831416	0.0133888973398825
"ZNF560"	0.00240177963973762	0.0133888973398825
"ANXA6"	0.0024066163281241	0.0134006801050921
"PACSIN3"	0.0024066215696146	0.0134006801050921
"SLC7A2"	0.0024054458206227	0.0134006801050921
"PPP1R2"	0.00240807259093181	0.0134040317067876
"CCDC12"	0.00241075402804456	0.013414227383402
"MBNL1"	0.00241464919181529	0.0134311670690614
"KLF6"	0.00241600138881749	0.0134339548868873
"MAMDC4"	0.00242150111388053	0.0134597945717317
"AXIN2"	0.00242308130629046	0.0134638372055971
"INA"	0.00242409294749574	0.0134647189546685
"PFKL"	0.00243026252310341	0.0134942399541718
"RAB3GAP2"	0.00243410852777478	0.0135108429041676
"SLC22A18"	0.00243851737869234	0.0135305572372714
"FAN1"	0.00244410310741825	0.0135520237631558
"MIB2"	0.0024436229153052	0.0135520237631558
"CHST1"	0.00244987902376503	0.0135792802911358
"SAMD8"	0.0024631606747061	0.0136481061463357
"PPHLN1"	0.00246785407807404	0.0136693138513954
"DPM2"	0.00247221331009843	0.0136886563708221
"RRAS"	0.00247315579246556	0.0136890734010734
"BCCIP"	0.00247449130605585	0.0136907390917715
"TTYH1"	0.00247519126871378	0.0136907390917715
"EPHB4"	0.00247638548418879	0.0136925468488281
"TIA1"	0.00247795157460026	0.0136964088083473
"CHCHD3"	0.00247885346707059	0.0136965981208178
"DCTN3"	0.00248247909052517	0.0137058965155369
"ENSG00000288695"	0.00248334657341916	0.0137058965155369
"LIPH"	0.00248352238079161	0.0137058965155369
"REM2"	0.00248400924432731	0.0137058965155369
"CAPZA1"	0.00248891074848602	0.0137281429334732
"CDC42BPA"	0.00249172037864589	0.0137357947907571
"TAF4B"	0.00249203827953429	0.0137357947907571
"PIK3IP1"	0.00249291072439586	0.0137358075725351
"LYAR"	0.00249692169700595	0.0137531074350788
"EIF2A"	0.00250023006363816	0.0137665266078103
"LRP6"	0.00250354089115246	0.0137799499678287
"C2orf15"	0.00250889691800168	0.0137853974060475
"CHRNE"	0.00250641435706682	0.0137853974060475
"TERF2IP"	0.00250803167186231	0.0137853974060475
"VAMP1"	0.00250711185901765	0.0137853974060475
"ZC3H14"	0.00250774761105695	0.0137853974060475
"KIF5B"	0.00251097004868351	0.0137919878874453
"CSTF2T"	0.0025133943367935	0.0138005019132599
"ERN1"	0.00251527395269476	0.0138021035291509
"SEPHS2"	0.00251543467967612	0.0138021035291509
"ATP6V1F"	0.00252812608380171	0.0138593710947646
"ENSG00000282034"	0.00253026146554616	0.0138593710947646
"KANK3"	0.00252912687750145	0.0138593710947646
"SERTAD2"	0.00253014298457819	0.0138593710947646
"TULP3"	0.00252800100095826	0.0138593710947646
"CDC23"	0.0025370380297265	0.0138724220080577
"LAP3"	0.00253688966286187	0.0138724220080577
"PABPN1"	0.00253686074359522	0.0138724220080577
"POLR2J"	0.00253422432358092	0.0138724220080577
"RIGI"	0.00253480815659841	0.0138724220080577
"PRKCD"	0.0025424188320987	0.0138970303613262
"SUGP2"	0.00254541178813953	0.0139085740697718
"SGK3"	0.00254647350070614	0.0139095607896703
"PDZK1IP1"	0.00254918890596484	0.0139195766411487
"CLK3"	0.00255030001242714	0.0139199380480493
"TRAFD1"	0.00255101867306517	0.0139199380480493
"NCBP2"	0.00255243889071921	0.013922875027261
"BICDL1"	0.00255357522943596	0.0139242620282819
"FRA10AC1"	0.002556334213119	0.0139296830819111
"TBC1D10A"	0.00255626573125234	0.0139296830819111
"ZCWPW1"	0.00255924771584847	0.0139407468745286
"MRM2"	0.0025608388387195	0.013944602244921
"CAPNS2"	0.00256354491672602	0.0139497139108711
"CCDC28A"	0.0025629936273801	0.0139497139108711
"ENSG00000285253"	0.00256507048493165	0.0139532056082464
"SLC25A35"	0.00256882486395875	0.013968814778661
"ERVMER34-1"	0.00257791479535613	0.0140134169970702
"IRS2"	0.0025857293510858	0.0140510580159175
"LRRC40"	0.00258908644157896	0.0140634359111451
"LSM7"	0.00258978893916753	0.0140634359111451
"GZMM"	0.00259715522253222	0.0140937409222735
"PARP14"	0.00259691022611769	0.0140937409222735
"GNPAT"	0.00259992183362277	0.0141037713307622
"SH3BGRL2"	0.0026007904690136	0.0141037713307622
"DSTN"	0.00260793530276739	0.0141328069651514
"PDGFD"	0.0026075580723272	0.0141328069651514
"AOC1"	0.0026132203399014	0.0141517311443168
"EEF1AKMT3"	0.00261277951582441	0.0141517311443168
"BSG"	0.00261926554252524	0.014179604202436
"CBX2"	0.00262110426249472	0.0141807793660253
"LIPK"	0.00262127924680487	0.0141807793660253
"ADGRF5"	0.00262748744568367	0.0142094953126284
"COPZ2"	0.00263366621047065	0.0142380324652362
"UCHL5"	0.00263989959729332	0.0142668452731504
"GHR"	0.00264211177830131	0.014269030630265
"NADK2"	0.00264185824449468	0.014269030630265
"HMOX2"	0.00265078343299748	0.0143109669197326
"CUEDC2"	0.00266206891756425	0.0143620710637968
"ZNF880"	0.00266145856418842	0.0143620710637968
"CDK7"	0.00266513872928755	0.0143629275721102
"EOGT"	0.00266501316597233	0.0143629275721102
"FBXW2"	0.00266859664063089	0.0143629275721102
"NACA"	0.00266553073862403	0.0143629275721102
"S100A10"	0.00266780197417333	0.0143629275721102
"SELENOS"	0.0026674584033823	0.0143629275721102
"TATDN3"	0.00266791063433096	0.0143629275721102
"UBAP1"	0.00267016161820531	0.0143664523875218
"SAPCD2"	0.00267755261011563	0.0144013102225845
"DIRAS1"	0.00268167344092311	0.014413450684057
"ENTPD4"	0.00268141674949551	0.014413450684057
"OSTF1"	0.00268254897439246	0.014413450684057
"C11orf98"	0.00268637072235848	0.0144192615515644
"ELP1"	0.00268616822036842	0.0144192615515644
"RHOD"	0.00268536912495115	0.0144192615515644
"XYLT2"	0.00268861752689161	0.0144264161385149
"GSR"	0.00269133287022731	0.0144360790653783
"MAGED1"	0.00269468453621441	0.0144491474486008
"AGPAT2"	0.00269904898923799	0.0144554092909813
"DMXL2"	0.00269898936210527	0.0144554092909813
"PI4K2A"	0.00269872117795148	0.0144554092909813
"SIN3A"	0.0026995151773605	0.0144554092909813
"ILF2"	0.00270736527915305	0.0144925290934927
"GPSM1"	0.00271030907359028	0.0145033691646428
"HNRNPR"	0.00271219651050827	0.0145085510385915
"CAMK2G"	0.00271527173217933	0.0145169442384763
"SLC6A11"	0.00271560473433551	0.0145169442384763
"PACS1"	0.0027202142826023	0.0145366630552335
"GCDH"	0.00272176038436459	0.0145400031903822
"PLEKHS1"	0.00272526927630564	0.0145538230026255
"CDK14"	0.00273282989056113	0.0145677967013278
"DAPK2"	0.00273060330965363	0.0145677967013278
"PATJ"	0.0027327080806204	0.0145677967013278
"RC3H1"	0.00273342289556145	0.0145677967013278
"TRPT1"	0.00273112693744465	0.0145677967013278
"ZBTB37"	0.00273113654476125	0.0145677967013278
"TTC32"	0.00273469272752661	0.0145696454258303
"RBM8A"	0.00273746105421065	0.0145794737522838
"ETS1"	0.00274671315791778	0.0146132854400363
"PLCB3"	0.00274792235703839	0.0146132854400363
"PPP1CB"	0.00274503448790026	0.0146132854400363
"RAB22A"	0.00274843813958367	0.0146132854400363
"ZNF155"	0.00274600183884865	0.0146132854400363
"CUL9"	0.00275309867620652	0.0146311652321653
"DYNLL1"	0.00275458146902288	0.0146311652321653
"PCP4"	0.00275457360458588	0.0146311652321653
"BACH1"	0.00275572401517447	0.0146323105629143
"CAPN6"	0.00276951258393101	0.0147005802454388
"SOCS5"	0.00277301758367636	0.0147142371683748
"NIPBL"	0.00277505629133644	0.0147201070615044
"CHST7"	0.00277914558876633	0.0147223471001788
"HADHA"	0.00277915601060859	0.0147223471001788
"ME1"	0.00277789661885941	0.0147223471001788
"SIK1"	0.00277920906870218	0.0147223471001788
"CNIH2"	0.00278236682179204	0.0147306304027757
"RPL7A"	0.00278263903845667	0.0147306304027757
"KPNA5"	0.00278606071722028	0.0147437996922693
"GPR179"	0.00278798104989837	0.0147490177123645
"TCF3"	0.00279297810399436	0.0147705032997169
"XPR1"	0.00279794066759497	0.0147917921562807
"RAB21"	0.00280199031234748	0.0148082420725535
"TIFA"	0.00280687191083668	0.0148290763000227
"PYHIN1"	0.00280920635168234	0.0148364441176505
"APOBEC3F"	0.00281063488991891	0.0148390242047692
"TP53INP2"	0.0028160321895782	0.0148625490286464
"RASEF"	0.00281774489944346	0.0148666179754728
"NDRG3"	0.00282692237204206	0.0149055691956511
"SHFL"	0.00282796020150609	0.0149055691956511
"SRGAP2B"	0.00282727454701804	0.0149055691956511
"MCM6"	0.00283197390360958	0.0149217423372433
"FRRS1"	0.00283362791484754	0.0149254755634913
"FUT2"	0.00284252881448387	0.0149673648650575
"FTH1"	0.00284587107694841	0.0149799669292122
"TBCC"	0.00284723943175103	0.0149821738898739
"SKP2"	0.00285534279522491	0.0150198071860781
"AKAP9"	0.00285746895400664	0.0150259843131075
"ATP2B1"	0.00286196824293169	0.0150446322620445
"SASH1"	0.00286483804618824	0.0150496949740857
"SEPHS1"	0.00286477548758506	0.0150496949740857
"NLRP2B"	0.00286816716615098	0.015062171285715
"PSMB2"	0.00286961736481148	0.0150647754309657
"VLDLR"	0.00287495687575394	0.0150877889762805
"MEAF6"	0.00287867419367237	0.0151022767767737
"UBQLN2"	0.00288101379849033	0.0151095295092918
"USP43"	0.00288637994136499	0.0151326448868773
"PEX11G"	0.00288826137962318	0.0151374814537621
"DECR1"	0.00288952243654557	0.0151390644484927
"GRK4"	0.00289482626703829	0.0151567918578662
"TM9SF4"	0.00289396384742049	0.0151567918578662
"YEATS2"	0.0028965836476332	0.0151609646755761
"GABARAPL1"	0.00289857384403415	0.0151613276016975
"PPP1R13B"	0.00289768976714328	0.0151613276016975
"CWC27"	0.00290081958734034	0.0151630258297201
"SARS2"	0.00290045749884295	0.0151630258297201
"MANEAL"	0.00290312979767102	0.0151700784462214
"UBA5"	0.00290728323862203	0.0151867548659455
"PTTG1"	0.00291094571344614	0.0152008564447439
"PLCG1"	0.00291447260756064	0.015214240933516
"ADAR"	0.00291888664352557	0.0152322461337833
"KRT16"	0.00292211846564604	0.0152440720749135
"FNIP2"	0.00292554100829264	0.0152557046064353
"GPRC5C"	0.00292628110656824	0.0152557046064353
"CAP2"	0.00293159924276216	0.0152733417974401
"CRELD1"	0.00293097087007103	0.0152733417974401
"ARHGEF40"	0.00293412650427962	0.01528146519187
"B3GAT3"	0.0029451180695464	0.0153189092505213
"GRN"	0.0029445717637467	0.0153189092505213
"SEC63"	0.00294519761658001	0.0153189092505213
"ZNF518A"	0.00294458064325056	0.0153189092505213
"GALNT1"	0.00295401074710628	0.015359688291772
"ACE2"	0.0029585532241153	0.0153630661828566
"CORO1B"	0.00295798106974732	0.0153630661828566
"HSD17B1"	0.00295833838187121	0.0153630661828566
"SNX31"	0.00295738645788222	0.0153630661828566
"SAMD9"	0.00296198132929461	0.0153758096889986
"MTR"	0.00297032543372076	0.0154140556530953
"VPS25"	0.00297317202575665	0.0154237573442637
"LRRC23"	0.00297501758894177	0.0154252066148412
"RBMXL1"	0.00297560209893748	0.0154252066148412
"RMND1"	0.00297638282964692	0.0154252066148412
"C9orf40"	0.00299514660003307	0.0155122651667067
"GANAB"	0.00299439101514931	0.0155122651667067
"GJB3"	0.0030036559649759	0.0155512341958378
"AR"	0.00300771791919792	0.0155569577563756
"HCN2"	0.00300671808214371	0.0155569577563756
"SET"	0.00300732219108295	0.0155569577563756
"ARHGAP17"	0.00301039173092705	0.0155656874760611
"EEF2"	0.00301148173613917	0.015566224848295
"FAM217B"	0.00301366174224865	0.0155723941941529
"MRPL30"	0.00301824226857351	0.0155909595718918
"CDK5R1"	0.00302637083832818	0.0156278344958615
"CIAPIN1"	0.0030283490682863	0.0156329360339986
"MMP2"	0.00302957942947141	0.0156341748524471
"CCSER2"	0.00303296703848655	0.0156407154244391
"HNRNPF"	0.00303319688730571	0.0156407154244391
"VDAC1"	0.00303381924677769	0.0156407154244391
"GRIN2C"	0.00303639567662075	0.0156437800754358
"HAPSTR1"	0.00303593996601897	0.0156437800754358
"ALOX15B"	0.00303984450854124	0.0156564389598147
"HIGD1A"	0.00304293416072714	0.0156621319404104
"SLC16A5"	0.00304286053412676	0.0156621319404104
"LIPT2"	0.00304409063056842	0.015662977410089
"CCDC85A"	0.00304546092380256	0.0156649221711135
"VTA1"	0.00304747418150252	0.015670171801042
"MAP3K10"	0.00304952856143506	0.0156756293945991
"FGD2"	0.00305335573369967	0.0156812559176993
"PCTP"	0.00305203500331635	0.0156812559176993
"TMEM218"	0.00305360323647585	0.0156812559176993
"SALL4"	0.00306391832011509	0.0157291104394591
"PPIF"	0.00306704098603085	0.015740022433512
"MED1"	0.00307800325493897	0.0157875787305086
"RAP2A"	0.00307830782544695	0.0157875787305086
"SMCO4"	0.00308029962099374	0.0157926631429059
"FCGRT"	0.0030815692460722	0.0157940428956155
"LCN1"	0.00308423567528595	0.0157974511259131
"TMEM80"	0.00308344515473376	0.0157974511259131
"NEK8"	0.00308676810090265	0.0158052939477292
"GTF2A2"	0.00308891611367755	0.0158060388235053
"SART1"	0.00308848484041381	0.0158060388235053
"CCAR1"	0.00309180362770868	0.0158156876432304
"RALBP1"	0.00309542366343676	0.0158290761098194
"TMCO4"	0.00310326463121571	0.0158640335065969
"TUFM"	0.00310476967175102	0.0158665891998257
"TEAD2"	0.00310656178678605	0.0158706098272507
"IFNAR2-IL10RB"	0.00311339433226277	0.0159003697603041
"ATP5IF1"	0.00311558415910911	0.0159064073530713
"MED23"	0.00311980368359203	0.0159176538297298
"RASAL1"	0.00311953753429616	0.0159176538297298
"NPIPB13"	0.00312095692425015	0.0159183928937683
"WASHC5"	0.00312410670128272	0.0159293114943311
"HDGFL3"	0.00312638210378263	0.0159335605443752
"TMEM30B"	0.00312695873346474	0.0159335605443752
"CCNY"	0.00312978221449271	0.0159376587219296
"FBXL19"	0.00312940107254583	0.0159376587219296
"DICER1"	0.00313560060297801	0.0159589622830436
"MDH1"	0.00313598764740918	0.0159589622830436
"ACVR1B"	0.00313951536657884	0.0159717658964916
"SEC22A"	0.00314217883466744	0.0159801659420297
"LRIF1"	0.00314923619267578	0.0160108993679806
"PPT2"	0.00315138600533733	0.0160166707920976
"ZBTB11"	0.00315317984346794	0.0160206298709317
"ATF5"	0.00315588503351286	0.0160269708873226
"DOK1"	0.00315645841180072	0.0160269708873226
"VPS37D"	0.00316318027355137	0.0160559369126309
"MLLT11"	0.00316631396377003	0.0160666770273461
"CCDC115"	0.00316988800753357	0.0160796439868011
"GNB3"	0.0031767841372356	0.0161023621970878
"TSHZ2"	0.0031769141692104	0.0161023621970878
"VWA8"	0.00317742672266113	0.0161023621970878
"STX19"	0.00317966221436356	0.0161046207415823
"ZNF253"	0.00317991276140326	0.0161046207415823
"BCL2"	0.00318198374597894	0.016104775701835
"PHF5A"	0.00318098615491284	0.016104775701835
"EDF1"	0.00318504246679509	0.0161133338637825
"PRRC2C"	0.00318571614017897	0.0161133338637825
"AIFM1"	0.00318682472519228	0.0161137780627435
"PPEF2"	0.00318809132006145	0.0161150206783509
"DEFB4A"	0.00318970464412493	0.0161180145685519
"CA3"	0.00319502291811394	0.0161397221713109
"TADA3"	0.00319716631859741	0.0161453830791359
"CDHR5"	0.00319846499950522	0.0161467759776749
"PTGER1"	0.00319949249882078	0.0161467994201998
"PTS"	0.0032027878507429	0.0161582643054738
"MAPK10"	0.0032051085545369	0.0161648062753736
"C2orf66"	0.00322023121372279	0.0162358894729569
"TRAPPC12"	0.00322913408600885	0.0162755781231596
"COQ2"	0.00323041477860765	0.0162768361618578
"BRD3OS"	0.00323158333843968	0.0162775285834744
"CEPT1"	0.00323589419289397	0.0162888474901225
"LMO2"	0.00323564473863024	0.0162888474901225
"MYZAP"	0.00324440181653321	0.0163264670308554
"ANKZF1"	0.0032492293069379	0.0163455493433148
"CDCA8"	0.00325447440521604	0.0163667196434343
"KLF4"	0.00325894121242055	0.0163839636876658
"INO80C"	0.00326318197172471	0.0164000606831093
"TAF5"	0.00326878818879691	0.0164230077493151
"EXOC4"	0.00327979839165673	0.0164416949541737
"FAM220A"	0.00327482108798457	0.0164416949541737
"KCNH4"	0.00327492164676278	0.0164416949541737
"LARS2"	0.00327698960912905	0.0164416949541737
"SPAG16"	0.00327689978359798	0.0164416949541737
"SPDYE16"	0.003278204298804	0.0164416949541737
"UBXN2B"	0.00327969237187708	0.0164416949541737
"FDPS"	0.00328240878002397	0.0164495571433201
"DDX20"	0.00328584787109428	0.0164615660085986
"GNAS"	0.00329412597669405	0.0164797279729717
"IQGAP3"	0.00329057479328833	0.0164797279729717
"RAC1"	0.0032946928596667	0.0164797279729717
"RNF2"	0.00329183921782101	0.0164797279729717
"SPNS3"	0.00329341802306791	0.0164797279729717
"EMC6"	0.00329911234807789	0.0164875425857437
"LENG1"	0.00329765244566526	0.0164875425857437
"SIRT3"	0.00329938851060208	0.0164875425857437
"MRPL22"	0.00330078008690563	0.0164892767252824
"HSPA12A"	0.0033066982878166	0.0165136156822122
"MORF4L2"	0.00330936096830733	0.0165216863522137
"ZNF846"	0.00331727471879539	0.016555959124535
"CC2D1B"	0.00331914821455339	0.0165600738669216
"UQCC1"	0.00332397170537875	0.0165788996338417
"CLTC"	0.00333894270543654	0.0166430532200888
"DCK"	0.00333872516447462	0.0166430532200888
"SRCAP"	0.0033418252425189	0.0166521632823243
"BRD8"	0.00334652781903204	0.0166703339069864
"CRCT1"	0.00334783239878082	0.0166715716867994
"PROZ"	0.00335293575034775	0.0166917198848911
"RACGAP1"	0.00335696037541071	0.0167064869124317
"POMGNT2"	0.00335952703186748	0.0167139910888938
"ASH1L"	0.0033610069204219	0.0167160854586579
"YME1L1"	0.00336767857571347	0.0167439918098308
"CCDC186"	0.00337379145784104	0.0167691032599114
"GPR107"	0.00337708363023203	0.0167801832505014
"SCNN1D"	0.00338159552024278	0.0167973149410172
"RABAC1"	0.00338293403709835	0.0167986777947891
"PEPD"	0.00338857098563632	0.0168213778551116
"CSGALNACT2"	0.0033922791478918	0.0168344918669035
"BTBD7"	0.00339686791937924	0.0168519663655942
"MRRF"	0.00340266399042446	0.0168754174529816
"ZNF195"	0.00340646007456836	0.016888938045583
"ZC3H13"	0.00341099710012894	0.0169061225188808
"NCOA1"	0.0034127163072925	0.0169093344717261
"PSMD7"	0.0034209870143096	0.0169449956096302
"SEPTIN11"	0.0034262770440625	0.0169658749741438
"LATS2"	0.00343180704797456	0.0169879291499926
"JUNB"	0.00343584158338779	0.0170025690392977
"RALGDS"	0.00343704721766838	0.0170032050699195
"SEPTIN7"	0.00344421529869435	0.0170333279151595
"NFKBIZ"	0.00344862517737956	0.0170497955058296
"NSMAF"	0.00345215005499764	0.0170618787627404
"ZPR1"	0.00345766236597435	0.0170837740561099
"ETFRF1"	0.00346455132420682	0.0171124553203782
"SUGT1"	0.00346801894293176	0.0171242249087022
"BCAR3"	0.00347435749052931	0.0171501586446203
"MRPS5"	0.00347876656827019	0.0171665548754965
"TRIM22"	0.00348573433230217	0.0171955631780381
"ARPIN"	0.0034929362973988	0.0172204720505617
"PSMD3"	0.00349296538109074	0.0172204720505617
"MT-ND4L"	0.00349636430113603	0.0172318472862108
"ANO8"	0.0035031800099967	0.0172547280580057
"CCNC"	0.00350752441451449	0.0172547280580057
"CLINT1"	0.00350859463727135	0.0172547280580057
"CYP4B1"	0.00350961463052923	0.0172547280580057
"DPYD"	0.00350977511510818	0.0172547280580057
"LRCH4"	0.00350892295780821	0.0172547280580057
"PLEKHO2"	0.00351084419880364	0.0172547280580057
"SP6"	0.00350417646991339	0.0172547280580057
"ZNF180"	0.00350706698702978	0.0172547280580057
"PXDC1"	0.00351270902057591	0.0172585199498323
"DNAAF2"	0.00351990952578456	0.0172831389654852
"PCSK6"	0.00351932700033932	0.0172831389654852
"WBP1"	0.00352875067147485	0.0173211623444969
"MBD4"	0.00353391702411495	0.0173411296682246
"ATXN7"	0.00353664961658883	0.017348456584787
"FAT4"	0.00353870709508514	0.017348456584787
"GPBP1"	0.00353763232611474	0.017348456584787
"TOP3B"	0.00354277658311586	0.0173630149460003
"RCE1"	0.00355067964194237	0.0173963466256059
"HHIP"	0.00355281670622464	0.0174014162347075
"COL3A1"	0.00355778510120029	0.0174203460321178
"HMGN4"	0.00356118319882443	0.017431577667176
"NOXRED1"	0.00356518343726732	0.0174457488346875
"BPNT2"	0.00356880058080704	0.0174477574051441
"CDC42BPB"	0.00356675530647538	0.0174477574051441
"RPGRIP1L"	0.00356890970867924	0.0174477574051441
"PIGK"	0.00358040486970392	0.0174985359978781
"CLASP1"	0.00358295536518753	0.0175055813664037
"APOBEC3B"	0.00358562962380158	0.0175132268692239
"KPNA4"	0.00358812329701657	0.0175183735575662
"MTMR11"	0.00358890283068346	0.0175183735575662
"PKN2"	0.00359170292414669	0.0175266220589118
"LRATD1"	0.00360110903066837	0.0175639058038585
"UBA2"	0.0036015686739573	0.0175639058038585
"B3GALT9"	0.00360318214918846	0.0175663475624117
"IL18BP"	0.00362177434850484	0.0176515374700517
"CDK19"	0.00362427718325566	0.0176528354257556
"HIF1A"	0.00362330697568127	0.0176528354257556
"EHMT2"	0.0036321304580109	0.0176856296761752
"HUWE1"	0.00363447840905985	0.0176860269910396
"IDE"	0.00363347377477451	0.0176860269910396
"RNF31"	0.00363669350138823	0.0176860269910396
"ZP3"	0.00363635588711511	0.0176860269910396
"MED19"	0.00365011105304593	0.0177458124679344
"PEBP1"	0.00365437438671226	0.0177599064476245
"TAS2R4"	0.00365526010695122	0.0177599064476245
"EIF4EBP3"	0.00366611330797292	0.0178071583629725
"DCAF13"	0.00367175604421877	0.0178178949355979
"FNTB"	0.00367096494688333	0.0178178949355979
"GUCD1"	0.00367283859878599	0.0178178949355979
"ZFAND5"	0.00366996985835429	0.0178178949355979
"C17orf75"	0.00367419588057075	0.0178190034318556
"CIRBP"	0.00367622668894425	0.0178233766927745
"PRDM11"	0.0036861726863703	0.0178661105394662
"ADORA2B"	0.00369398340551041	0.0178742174408556
"ATG7"	0.00369484440273308	0.0178742174408556
"MTMR6"	0.00369604745092507	0.0178742174408556
"RBBP4"	0.00369690358193295	0.0178742174408556
"RPRD1B"	0.00369596802256896	0.0178742174408556
"SNRPB2"	0.00368990172954205	0.0178742174408556
"TAF1D"	0.00369266999160313	0.0178742174408556
"ZNF875"	0.00369220416823002	0.0178742174408556
"TMPRSS13"	0.00369956027059798	0.0178815855577648
"ESYT2"	0.00370483636826435	0.0178961281852574
"SLC39A1"	0.00370412085375613	0.0178961281852574
"IL22RA1"	0.00371005913360136	0.0179047719023259
"KTN1"	0.0037087953778372	0.0179047719023259
"PRPF3"	0.00371017848964928	0.0179047719023259
"STK38"	0.00371116265452998	0.0179047719023259
"TOMM22"	0.00371436834316238	0.0179147628063432
"CCL28"	0.00371986325548097	0.0179334103749467
"EMP2"	0.0037205067134138	0.0179334103749467
"TMEM30A"	0.00372568119547777	0.017952870376011
"NUDT2"	0.00373234681895052	0.0179795016429517
"ZNF138"	0.00374012595672901	0.0180114790582441
"FADS2"	0.00374857727349229	0.0180466730220645
"B4GALNT3"	0.00376547825447732	0.018122512111335
"C10orf105"	0.00377082797121663	0.0181427279346619
"ACTBL2"	0.00378666350098255	0.0182022998392307
"CEP20"	0.00378914815032075	0.0182022998392307
"DAAM1"	0.003791691807119	0.0182022998392307
"EFS"	0.00378745345171024	0.0182022998392307
"PSMB5"	0.00378484061119982	0.0182022998392307
"SPATA7"	0.00379243406633915	0.0182022998392307
"TMEM117"	0.00379062463502921	0.0182022998392307
"ZNF148"	0.00378857840426078	0.0182022998392307
"ENSG00000254706"	0.00379455456593694	0.0182069417561947
"PIK3CB"	0.00379866301653553	0.0182211164931722
"HPS5"	0.00380130530841011	0.0182227165498214
"SULT1A2"	0.0038012367438908	0.0182227165498214
"PRR14L"	0.00380571269393017	0.018238306188944
"CYCS"	0.00380766715682997	0.0182421346700206
"ALKBH6"	0.00381396840220992	0.0182667794894678
"VASH1"	0.00381621738399109	0.0182720071652058
"OGFOD1"	0.00382090217056424	0.0182833469731819
"SRSF9"	0.00382037368349624	0.0182833469731819
"IFT27"	0.00382269300841521	0.0182863732820735
"SNW1"	0.00382716719979013	0.0183022300563123
"ADD1"	0.0038295690505973	0.0183026270156612
"CHD9"	0.00382891942883323	0.0183026270156612
"PLK3"	0.00383432032190394	0.0183197883176682
"RAB34"	0.00384036968143778	0.0183431394224438
"ZNF500"	0.00384292880359136	0.0183498106755878
"CLCN4"	0.00385242144411014	0.0183895751184526
"GLMP"	0.0038560046875872	0.0183955545476735
"NLGN3"	0.00385491796400062	0.0183955545476735
"CD2AP"	0.00385858715323402	0.0184023132329161
"CDKAL1"	0.00385975846208971	0.018402339801434
"AURKA"	0.00386376960698958	0.0184159018767927
"DHFR2"	0.00387471539081727	0.0184624983879992
"CYP51A1"	0.00388007188199912	0.0184824425857689
"YTHDF3"	0.00388184214476122	0.0184852971635598
"CHSY1"	0.00388700070849895	0.0185042802124139
"CPO"	0.0038900751503514	0.0185133332298605
"FANCF"	0.00389759816466437	0.0185435456984303
"PCM1"	0.00390198022713145	0.0185588008031025
"AHCYL1"	0.00390438023593979	0.0185646224110077
"HCCS"	0.00390787535409616	0.0185756459920994
"RPL39L"	0.00391507504667765	0.0186042669135621
"ENTPD7"	0.0039236683013088	0.0186170807948484
"HRAS"	0.00392250097980238	0.0186170807948484
"KIFC3"	0.00391969664178426	0.0186170807948484
"TRAV13-2"	0.00392330174416316	0.0186170807948484
"ZNHIT3"	0.00392343423136954	0.0186170807948484
"MYOZ1"	0.00393257927703876	0.0186515904270306
"TNFSF11"	0.00393330448065278	0.0186515904270306
"ATP10D"	0.00393494634987514	0.0186537726964351
"RILP"	0.00394033513414218	0.0186737107257786
"FAS"	0.00394355595634986	0.0186833656443394
"SEM1"	0.00394809128359007	0.0186992406248883
"SLC7A7"	0.00395088262195099	0.0187068485513252
